id,phone,salary,credit_score,age,city,job,is_fraud,risk_level
57,15500937231,45567,650,36,Xian,Designer,False,Medium
58,19059674572,30046,631,37,Beijing,Designer,True,High
59,18514242789,34100,711,35,Shenzhen,Engineer,False,Medium
60,13355531049,17654,734,23,Wuhan,Developer,False,Medium
61,18894563167,10588,709,53,Hangzhou,Director,False,Medium
62,17944069210,38983,585,28,Beijing,Director,True,High
63,15289215422,75863,640,46,Xian,Designer,True,High
64,17266733845,63174,674,57,Wuhan,Consultant,True,Medium
65,15538906339,14374,632,55,Hangzhou,Director,True,High
66,19742930923,11994,817,33,Wuhan,Designer,False,Low
67,15900443025,70991,649,22,Chengdu,Consultant,True,High
68,13445766719,22891,772,45,Shanghai,Developer,False,Low
69,19271839385,15707,646,56,Beijing,Consultant,True,High
70,17873272396,68748,801,45,Shanghai,Manager,False,Low
71,15981824464,34551,835,42,Chengdu,Manager,False,Low
72,13232560012,32087,601,32,Xian,Developer,True,High
73,17751324433,64893,582,54,Xian,Director,True,High
74,19601069520,58693,663,39,Chengdu,Engineer,True,Medium
75,17967757772,42647,762,36,Hangzhou,Analyst,False,Low
76,18974955573,40620,627,27,Shenzhen,Analyst,True,High
77,19335413548,26746,816,35,Shanghai,Designer,False,Low
78,13049756266,55007,591,34,Hangzhou,Engineer,True,High
79,18386340488,51778,692,26,Shenzhen,Designer,True,Medium
80,13093926243,18504,780,31,Xian,Developer,False,Low
81,13753473415,46931,826,26,Hangzhou,Engineer,False,Low
82,15732422069,63561,623,23,Shenzhen,Designer,True,High
83,15130762603,16414,774,55,Beijing,Developer,False,Low
84,15398463299,69281,677,33,Wuhan,Developer,True,Medium
85,17499103544,27700,670,22,Guangzhou,Director,False,Medium
86,17468974418,34030,761,49,Wuhan,Director,False,Low
87,15378627262,37048,745,33,Wuhan,Director,False,Medium
88,15090166761,28574,620,55,Wuhan,Manager,True,High
89,13506992669,23772,682,27,Shanghai,Director,False,Medium
90,17350481509,16088,661,55,Shanghai,Designer,False,Medium
91,15457945857,21347,657,25,Chengdu,Analyst,False,Medium
92,17398268920,60718,646,41,Wuhan,Developer,True,High
93,18798130021,34593,636,34,Wuhan,Manager,True,High
94,13253266009,44375,631,41,Beijing,Consultant,True,High
95,13946517250,75732,734,41,Shenzhen,Engineer,False,Medium
96,17315830966,47430,633,30,Hangzhou,Director,True,High
97,13255502995,70656,611,33,Wuhan,Manager,True,High
98,18089066151,71048,615,40,Xian,Director,True,High
99,18205250052,71444,842,31,Shenzhen,Consultant,False,Low
100,17186140442,50928,834,45,Beijing,Designer,False,Low
