id,phone,salary,credit_score,age,city,job,is_fraud,risk_level
139,18093783810,29496,690,23,Shanghai,Developer,False,Medium
140,19974252772,60406,689,47,Xian,Analyst,True,Medium
141,19334927692,25540,763,46,Beijing,Developer,False,Low
142,15583069957,9611,653,52,Hangzhou,Engineer,False,Medium
143,13387991179,72493,732,25,Xian,Analyst,False,Medium
144,17673352450,18723,794,44,Guangzhou,Manager,False,Low
145,19676503061,53214,840,34,Shenzhen,Director,False,Low
146,17070894261,26807,620,53,Beijing,Engineer,True,High
147,15197933641,79588,836,48,Shenzhen,Consultant,False,Low
148,15926357569,30123,634,28,Xian,Manager,True,High
149,13384946628,65485,677,33,Shanghai,Consultant,True,Medium
150,17669310775,67225,625,38,Shanghai,Engineer,True,High
151,17817761650,43342,808,38,Xian,Manager,False,Low
152,17179698074,46819,825,34,Chengdu,Manager,False,Low
153,17413885978,44884,671,54,Chengdu,Developer,False,Medium
154,13881070026,78098,797,33,Shenzhen,Consultant,False,Low
155,13653039500,26224,733,25,Hangzhou,Consultant,False,Medium
156,18209233731,12025,845,36,Chengdu,Designer,False,Low
157,19097462313,69526,663,45,Wuhan,Developer,True,Medium
158,15168382853,16943,723,44,Chengdu,Analyst,False,Medium
159,18156316223,48801,656,32,Chengdu,Consultant,False,Medium
160,18253867928,8058,656,32,Beijing,Engineer,False,Medium
161,19288359372,15874,823,51,Shanghai,Developer,False,Low
162,15526277707,36417,693,32,Xian,Director,False,Medium
163,17635339166,47879,652,26,Beijing,Director,False,Medium
164,19986612572,70712,837,40,Guangzhou,Analyst,False,Low
165,18688528025,21676,741,32,Wuhan,Director,False,Medium
166,13876034281,49006,750,41,Hangzhou,Developer,False,Low
167,18293119298,66074,600,56,Shanghai,Analyst,True,High
168,15481415631,66968,776,54,Chengdu,Designer,False,Low
169,13454556778,51396,631,33,Shanghai,Consultant,True,High
170,17374659441,37010,791,30,Wuhan,Consultant,False,Low
171,17907676521,49701,722,38,Hangzhou,Manager,False,Medium
172,18042598111,70728,738,31,Hangzhou,Developer,False,Medium
173,19609771398,36656,826,58,Shenzhen,Analyst,False,Low
174,13616240225,9265,717,32,Guangzhou,Manager,False,Medium
175,13242551734,41015,703,32,Xian,Designer,False,Medium
176,15128314085,67701,814,27,Chengdu,Designer,False,Low
177,18513510529,32203,628,32,Xian,Designer,True,High
178,17378470701,72267,623,34,Hangzhou,Manager,True,High
179,17660511209,67537,674,31,Xian,Analyst,True,Medium
180,18474572777,45961,771,56,Hangzhou,Developer,False,Low
181,13153178834,79785,599,38,Guangzhou,Manager,True,High
182,17716846579,76860,822,32,Xian,Manager,False,Low
183,13882963186,33376,666,28,Guangzhou,Developer,False,Medium
184,13156353040,21825,629,22,Shenzhen,Manager,True,High
185,19265650895,45250,671,22,Shenzhen,Developer,False,Medium
186,17813120712,37358,815,58,Wuhan,Consultant,False,Low
187,13844563394,65559,607,31,Guangzhou,Engineer,True,High
188,13467916189,58653,604,34,Shanghai,Engineer,True,High
189,15096271177,31939,722,52,Wuhan,Analyst,False,Medium
190,18653079702,9251,780,57,Guangzhou,Developer,False,Low
191,17502175927,31573,823,50,Guangzhou,Manager,False,Low
192,19162035062,70757,849,41,Xian,Director,False,Low
193,19915936046,56617,700,29,Xian,Developer,False,Medium
194,17753464685,44080,756,28,Xian,Director,False,Low
195,18694000333,11164,825,37,Wuhan,Developer,False,Low
196,15120089033,13797,838,54,Xian,Designer,False,Low
197,13118433479,76704,625,39,Wuhan,Developer,True,High
198,17854364426,58639,599,58,Xian,Engineer,True,High
199,15439989677,13900,599,49,Shanghai,Analyst,True,High
200,17043395626,62169,686,56,Wuhan,Engineer,True,Medium
201,15106468862,69899,714,46,Hangzhou,Director,False,Medium
202,18985875634,39190,774,35,Beijing,Director,False,Low
203,13987887216,13509,639,44,Shanghai,Analyst,True,High
204,18334714658,20477,668,48,Guangzhou,Engineer,False,Medium
205,15226017406,49845,704,51,Wuhan,Manager,False,Medium
206,15663456447,58558,785,28,Beijing,Analyst,False,Low
207,17066049607,45926,683,52,Chengdu,Analyst,False,Medium
208,18659264229,75412,667,53,Guangzhou,Director,True,Medium
209,19191931591,26014,753,47,Shanghai,Analyst,False,Low
210,19948194590,68490,586,36,Xian,Director,True,High
211,13583902835,78249,849,54,Hangzhou,Designer,False,Low
212,17222248672,43332,785,56,Hangzhou,Engineer,False,Low
213,15416767373,43748,766,51,Wuhan,Consultant,False,Low
214,15086538150,62867,676,28,Chengdu,Designer,True,Medium
215,19368176677,35745,802,47,Beijing,Engineer,False,Low
216,18437496942,74324,603,28,Hangzhou,Designer,True,High
217,17121277596,16602,815,24,Hangzhou,Designer,False,Low
218,17871419902,24560,737,23,Shenzhen,Analyst,False,Medium
219,18309420171,41266,629,41,Xian,Engineer,True,High
220,17794185696,10023,817,57,Hangzhou,Manager,False,Low
221,18063908167,33646,850,52,Shanghai,Manager,False,Low
222,13356776217,23343,676,31,Chengdu,Engineer,False,Medium
223,17614160871,13522,775,47,Shenzhen,Engineer,False,Low
224,13215061383,51980,694,24,Shanghai,Analyst,True,Medium
225,19374843430,46962,609,34,Shenzhen,Director,True,High
226,15222185091,51462,777,55,Guangzhou,Developer,False,Low
227,18460967400,51002,752,44,Xian,Designer,False,Low
228,19257617970,27149,662,56,Shenzhen,Designer,False,Medium
229,19511196171,13749,623,46,Shanghai,Designer,True,High
230,13386977408,49380,587,46,Chengdu,Manager,True,High
231,15735030257,56395,708,48,Beijing,Manager,False,Medium
232,19957620321,48963,589,41,Chengdu,Designer,True,High
233,19569309453,47468,755,29,Chengdu,Director,False,Low
234,13006805188,69192,743,53,Beijing,Consultant,False,Medium
235,17527035513,59324,661,22,Xian,Consultant,True,Medium
236,13606680401,63612,594,29,Hangzhou,Consultant,True,High
237,17047518120,29374,585,45,Hangzhou,Engineer,True,High
238,18799162393,79775,659,45,Beijing,Engineer,True,Medium
239,13709545597,25026,737,56,Guangzhou,Designer,False,Medium
240,15757044098,55252,809,50,Guangzhou,Manager,False,Low
241,17766473790,79715,828,49,Guangzhou,Developer,False,Low
242,18667104667,60740,788,47,Shenzhen,Analyst,False,Low
243,19028370102,35726,654,36,Hangzhou,Manager,False,Medium
244,18528481687,39207,848,27,Wuhan,Director,False,Low
245,18620710954,70782,716,54,Chengdu,Analyst,False,Medium
246,19711247119,51855,607,25,Chengdu,Analyst,True,High
247,17077896845,67867,677,40,Hangzhou,Manager,True,Medium
248,13308541197,47655,845,29,Beijing,Consultant,False,Low
249,13494282362,74186,660,49,Shanghai,Developer,True,Medium
250,19041453274,8687,675,33,Shenzhen,Consultant,False,Medium
251,15059710274,37602,616,56,Hangzhou,Engineer,True,High
252,15810115953,36267,799,40,Shanghai,Developer,False,Low
253,19769467039,67356,668,46,Chengdu,Developer,True,Medium
254,19653967037,12104,824,30,Hangzhou,Designer,False,Low
255,17887777095,22328,784,46,Shenzhen,Developer,False,Low
256,15852463178,58929,720,47,Beijing,Consultant,False,Medium
257,18708587443,73891,595,34,Xian,Analyst,True,High
258,18717020686,23594,751,22,Shenzhen,Manager,False,Low
259,19328109386,29830,589,39,Chengdu,Consultant,True,High
260,13254507724,70835,600,58,Xian,Engineer,True,High
261,17889031689,13400,846,46,Wuhan,Director,False,Low
262,17519708439,42701,745,53,Guangzhou,Director,False,Medium
263,13424316213,47646,788,44,Beijing,Designer,False,Low
264,18217894291,14952,620,40,Chengdu,Director,True,High
265,17233538571,18427,662,29,Wuhan,Engineer,False,Medium
266,15333496943,61069,582,53,Xian,Developer,True,High
267,15441203727,23551,692,30,Shanghai,Engineer,False,Medium
268,17168943709,76573,652,40,Shanghai,Consultant,True,Medium
269,13244295348,74243,837,48,Shanghai,Engineer,False,Low
270,19434216571,41364,741,29,Xian,Designer,False,Medium
271,19937432419,23880,761,56,Shenzhen,Designer,False,Low
272,18436963416,26660,651,28,Shenzhen,Director,False,Medium
273,19152827834,33723,796,38,Shenzhen,Designer,False,Low
274,18289324012,34254,832,22,Guangzhou,Consultant,False,Low
275,13776783082,37436,814,37,Wuhan,Analyst,False,Low
276,15411627392,30962,653,45,Hangzhou,Director,False,Medium
277,18004059885,25874,753,43,Wuhan,Consultant,False,Low
278,19019286475,77375,592,56,Chengdu,Manager,True,High
279,15481822812,58903,643,26,Hangzhou,Developer,True,High
280,13694735057,79484,734,45,Shenzhen,Manager,False,Medium
281,18318148873,13776,725,43,Chengdu,Designer,False,Medium
282,17273394279,65298,811,44,Guangzhou,Analyst,False,Low
283,19989318969,13328,774,56,Shanghai,Analyst,False,Low
284,17776137869,66483,581,32,Chengdu,Developer,True,High
285,13072111469,62251,772,39,Wuhan,Manager,False,Low
286,13415339489,59641,645,28,Xian,Director,True,High
287,19536943510,15830,784,30,Beijing,Analyst,False,Low
288,17950562343,13517,686,38,Beijing,Consultant,False,Medium
289,17552228835,22932,633,22,Hangzhou,Manager,True,High
290,18681878851,56205,641,28,Xian,Engineer,True,High
291,17519895853,76288,638,31,Guangzhou,Consultant,True,High
292,13909181161,34679,717,29,Chengdu,Analyst,False,Medium
293,18826166788,21551,719,52,Wuhan,Manager,False,Medium
294,19224686245,75978,666,38,Wuhan,Manager,True,Medium
295,17233403363,61693,634,37,Beijing,Engineer,True,High
296,17033330436,28269,659,30,Hangzhou,Director,False,Medium
297,17236559182,46492,800,44,Chengdu,Director,False,Low
298,18864688168,76192,583,39,Shanghai,Analyst,True,High
299,13600853465,14491,736,37,Shenzhen,Developer,False,Medium
300,13482190849,35947,642,54,Beijing,Manager,True,High
301,18819413584,17701,595,39,Shanghai,Director,True,High
302,13564222750,28394,678,53,Shenzhen,Manager,False,Medium
303,15450343215,55133,811,52,Guangzhou,Director,False,Low
304,15968151890,79257,667,54,Xian,Director,True,Medium
305,18619309554,71384,695,30,Shenzhen,Director,True,Medium
306,13432748359,73755,624,35,Guangzhou,Developer,True,High
307,18767892263,57070,842,31,Chengdu,Engineer,False,Low
308,15004011283,43740,706,35,Shanghai,Developer,False,Medium
309,17338525576,65363,812,40,Shenzhen,Manager,False,Low
310,18651085017,19729,654,55,Hangzhou,Engineer,False,Medium
311,19190219985,64037,776,23,Beijing,Director,False,Low
312,17771283700,69217,598,29,Xian,Consultant,True,High
313,13372025938,35660,627,36,Wuhan,Analyst,True,High
314,19112236276,77517,837,50,Guangzhou,Director,False,Low
315,19366225716,70580,648,32,Xian,Designer,True,High
316,13887959582,66890,843,35,Guangzhou,Analyst,False,Low
317,13752588773,14641,609,26,Xian,Director,True,High
318,17898919714,61248,693,58,Hangzhou,Consultant,True,Medium
319,13943770057,46742,708,55,Beijing,Manager,False,Medium
320,17167413510,74637,613,55,Beijing,Designer,True,High
321,19454197068,53040,749,44,Wuhan,Engineer,False,Medium
322,19090409535,14053,660,49,Chengdu,Analyst,False,Medium
323,13662001169,27832,767,46,Chengdu,Director,False,Low
324,15929387209,30881,620,22,Chengdu,Engineer,True,High
325,13564770670,34180,753,30,Shenzhen,Consultant,False,Low
326,17304115976,60531,670,34,Xian,Director,True,Medium
327,19187568914,38340,678,32,Guangzhou,Analyst,False,Medium
328,18981668669,31418,658,25,Guangzhou,Director,False,Medium
329,18055152902,51916,698,25,Guangzhou,Engineer,True,Medium
330,17716635760,24753,582,26,Shenzhen,Designer,True,High
331,13768799334,11927,798,25,Hangzhou,Developer,False,Low
332,13242282548,38090,632,35,Hangzhou,Consultant,True,High
333,15501475710,71503,678,46,Xian,Consultant,True,Medium
334,18318290531,34177,749,45,Beijing,Engineer,False,Medium
335,19288160212,46154,673,22,Guangzhou,Developer,False,Medium
336,13252308871,20064,683,50,Guangzhou,Director,False,Medium
337,18719516048,68977,825,44,Guangzhou,Engineer,False,Low
338,15721909578,11313,776,35,Wuhan,Designer,False,Low
339,18950291260,20242,769,55,Shenzhen,Analyst,False,Low
340,15297612440,9934,769,32,Wuhan,Manager,False,Low
341,19585163091,61524,769,45,Wuhan,Developer,False,Low
342,15471102882,63756,624,22,Beijing,Director,True,High
343,18733373870,17186,819,47,Guangzhou,Engineer,False,Low
344,13443867203,62593,588,28,Guangzhou,Designer,True,High
345,15608216908,25882,682,37,Beijing,Consultant,False,Medium
346,15410157831,11908,800,54,Beijing,Analyst,False,Low
347,19246050164,15311,588,27,Xian,Director,True,High
348,19341754122,26753,690,25,Shenzhen,Manager,False,Medium
349,13300166446,22933,788,58,Chengdu,Consultant,False,Low
350,15986912246,37512,728,39,Guangzhou,Developer,False,Medium
351,15691516355,57134,648,31,Wuhan,Developer,True,High
352,17839309737,49946,632,34,Hangzhou,Director,True,High
353,15362804178,51272,839,23,Guangzhou,Designer,False,Low
354,15475924782,42740,601,32,Wuhan,Designer,True,High
355,19786732514,28210,607,29,Xian,Consultant,True,High
356,18443141786,9838,728,36,Beijing,Designer,False,Medium
357,19880407474,58043,827,37,Shenzhen,Analyst,False,Low
358,18132198646,15442,602,51,Shenzhen,Analyst,True,High
359,17951844741,58558,749,31,Hangzhou,Designer,False,Medium
360,19285188778,69494,671,43,Chengdu,Director,True,Medium
361,13553874382,47091,719,38,Wuhan,Consultant,False,Medium
362,17655637609,48951,604,49,Wuhan,Director,True,High
363,18276772128,71727,804,58,Wuhan,Consultant,False,Low
364,17109857460,51642,640,49,Beijing,Engineer,True,High
365,18916932255,40627,665,53,Chengdu,Consultant,False,Medium
366,13841301420,46304,635,35,Guangzhou,Developer,True,High
367,19324682713,73433,785,52,Guangzhou,Engineer,False,Low
368,13605132513,37991,737,52,Guangzhou,Consultant,False,Medium
369,15910383335,37695,725,25,Beijing,Manager,False,Medium
370,18936683503,8590,605,39,Shenzhen,Engineer,True,High
371,19487299525,69893,624,25,Xian,Designer,True,High
372,15337946666,39853,762,40,Guangzhou,Analyst,False,Low
373,15812360149,17823,615,29,Shanghai,Director,True,High
374,15068817767,31036,798,23,Chengdu,Developer,False,Low
375,19972427108,45444,634,29,Wuhan,Engineer,True,High
376,17290842138,24604,596,30,Wuhan,Designer,True,High
377,13323252424,42418,632,50,Shanghai,Manager,True,High
378,17575064970,37494,606,51,Guangzhou,Manager,True,High
379,19861874697,52069,742,56,Shanghai,Engineer,False,Medium
380,18554418998,16284,614,22,Shanghai,Analyst,True,High
381,17115723069,51460,608,50,Hangzhou,Consultant,True,High
382,19548980431,73466,754,50,Chengdu,Analyst,False,Low
383,18479999565,71089,585,56,Wuhan,Manager,True,High
384,15798954149,16873,794,37,Xian,Developer,False,Low
385,15255333038,30446,734,52,Wuhan,Consultant,False,Medium
386,19337443001,72821,707,54,Chengdu,Consultant,False,Medium
387,18547212661,73698,585,41,Hangzhou,Analyst,True,High
388,18659588241,38006,756,41,Hangzhou,Developer,False,Low
389,15383820624,48319,796,30,Guangzhou,Analyst,False,Low
390,17540920669,33661,636,53,Beijing,Manager,True,High
391,17167942669,64934,757,41,Chengdu,Developer,False,Low
392,18857855229,12457,698,23,Shenzhen,Analyst,False,Medium
393,13284801156,26368,803,25,Hangzhou,Designer,False,Low
394,17276577897,45018,690,52,Beijing,Consultant,False,Medium
395,18626484154,15988,827,55,Shanghai,Engineer,False,Low
396,13221164348,39086,631,46,Shanghai,Analyst,True,High
397,17126484281,57955,680,30,Xian,Consultant,True,Medium
398,13626835872,12117,771,24,Chengdu,Analyst,False,Low
399,18915553381,36422,769,41,Chengdu,Designer,False,Low
400,17776824591,54069,751,49,Shenzhen,Consultant,False,Low
401,13501610002,30922,697,36,Hangzhou,Director,False,Medium
402,18320776719,9060,740,22,Shenzhen,Developer,False,Medium
403,15872900456,64787,792,47,Xian,Director,False,Low
404,18968134387,39574,735,43,Chengdu,Designer,False,Medium
405,13993226755,78400,728,36,Shanghai,Engineer,False,Medium
406,15971165992,58951,696,45,Shanghai,Director,True,Medium
407,18893767155,32854,666,41,Shenzhen,Manager,False,Medium
408,13299393032,9685,633,36,Xian,Designer,True,High
409,17759996322,9412,688,40,Guangzhou,Developer,False,Medium
410,13585975535,37392,616,28,Shenzhen,Director,True,High
411,17761167014,46359,721,24,Xian,Engineer,False,Medium
412,15048879552,37636,819,46,Hangzhou,Designer,False,Low
413,13337369119,59554,666,25,Guangzhou,Consultant,True,Medium
414,17790442082,24234,677,58,Wuhan,Consultant,False,Medium
415,13105437530,69978,687,42,Chengdu,Director,True,Medium
416,15567813291,60858,635,54,Wuhan,Analyst,True,High
417,18538389923,45116,789,54,Chengdu,Developer,False,Low
418,19555047190,31260,695,45,Xian,Developer,False,Medium
419,18544998067,70163,779,47,Wuhan,Engineer,False,Low
420,13303243456,37176,711,50,Hangzhou,Developer,False,Medium
421,15234559511,14899,771,30,Shenzhen,Analyst,False,Low
422,17898974479,11012,721,40,Hangzhou,Designer,False,Medium
423,17842189348,40016,728,46,Hangzhou,Director,False,Medium
424,17432617435,15315,648,38,Shenzhen,Consultant,True,High
425,18890855781,68192,779,36,Shanghai,Manager,False,Low
426,17649666410,61024,739,36,Beijing,Designer,False,Medium
427,18634631003,43188,652,40,Hangzhou,Engineer,False,Medium
428,17594785276,74865,644,24,Chengdu,Developer,True,High
429,19910805267,75362,729,47,Shanghai,Designer,False,Medium
430,13780548323,77395,744,52,Beijing,Director,False,Medium
431,15828634259,56504,789,46,Guangzhou,Engineer,False,Low
432,15201990221,18465,761,43,Guangzhou,Designer,False,Low
433,13881253921,71327,749,53,Xian,Analyst,False,Medium
434,15995443482,46106,594,43,Beijing,Director,True,High
435,13003819004,38561,757,37,Guangzhou,Engineer,False,Low
436,17927887599,58525,754,36,Wuhan,Analyst,False,Low
437,13895015394,48036,700,52,Hangzhou,Director,False,Medium
438,15726722482,36526,814,45,Chengdu,Manager,False,Low
439,19339116360,73504,776,40,Shanghai,Analyst,False,Low
440,15390740275,45126,627,54,Hangzhou,Manager,True,High
441,13317684033,31548,832,22,Chengdu,Analyst,False,Low
442,15562198967,44201,649,52,Beijing,Analyst,True,High
443,13194588583,71247,651,45,Hangzhou,Designer,True,Medium
444,18413811485,27704,746,38,Beijing,Manager,False,Medium
445,15299216766,78892,609,43,Shenzhen,Manager,True,High
446,19873792508,9550,632,27,Guangzhou,Engineer,True,High
447,17358325953,17451,665,42,Beijing,Analyst,False,Medium
448,15424236059,47502,684,31,Shanghai,Director,False,Medium
449,15183046184,29646,692,47,Guangzhou,Developer,False,Medium
450,18533186492,12380,635,36,Shanghai,Consultant,True,High
451,18127099673,70573,662,36,Guangzhou,Director,True,Medium
452,17583440897,12405,802,22,Wuhan,Designer,False,Low
453,19753273600,38212,689,27,Hangzhou,Developer,False,Medium
454,17035237371,18915,651,55,Shenzhen,Designer,False,Medium
455,13941560178,74523,712,26,Shanghai,Manager,False,Medium
456,15454438839,54983,655,45,Xian,Manager,True,Medium
457,15291970829,79212,656,42,Hangzhou,Manager,True,Medium
458,18074949006,72975,755,29,Hangzhou,Analyst,False,Low
459,13091410434,41909,727,27,Wuhan,Engineer,False,Medium
460,13308304536,20740,817,55,Chengdu,Designer,False,Low
461,13575024963,61084,688,31,Shenzhen,Consultant,True,Medium
462,19334499603,68043,647,57,Hangzhou,Designer,True,High
463,17452861049,79649,673,34,Hangzhou,Designer,True,Medium
464,17003516119,66440,760,30,Shanghai,Developer,False,Low
465,13171856900,31367,622,43,Chengdu,Manager,True,High
466,15066340821,43920,665,53,Beijing,Director,False,Medium
467,18764724500,49441,781,29,Shenzhen,Designer,False,Low
468,15728559360,76332,655,26,Wuhan,Consultant,True,Medium
469,15398358853,50332,735,26,Shenzhen,Developer,False,Medium
470,15986404988,10489,590,25,Shenzhen,Engineer,True,High
471,18140866281,47760,684,22,Beijing,Engineer,False,Medium
472,15901356248,69535,797,46,Shanghai,Engineer,False,Low
