id,phone,salary,credit_score,age,city,job,is_fraud,risk_level
191,15195948525,25182,749,33,Guangzhou,Engineer,False,Medium
192,19750137459,56985,844,47,Xian,Consultant,False,Low
193,15192408446,8231,646,53,Shenzhen,Director,True,High
194,18769017312,78013,713,23,Guangzhou,Manager,False,Medium
195,13363356006,26056,735,49,Wuhan,Analyst,False,Medium
196,17487530437,25769,588,55,Guangzhou,Engineer,True,High
197,18135471758,33209,725,56,Xian,Consultant,False,Medium
198,19854402929,30260,826,54,Guangzhou,Designer,False,Low
199,15827864299,46414,672,23,Wuhan,Manager,False,Medium
200,15083940856,9847,643,36,Wuhan,Manager,True,High
201,19757857762,35740,637,43,Wuhan,Consultant,True,High
202,13771531750,24546,627,49,Guangzhou,Designer,True,High
203,19634097766,62826,674,30,Wuhan,Analyst,True,Medium
204,19206338443,71000,788,23,Hangzhou,Developer,False,Low
205,17852425170,69847,840,54,Wuhan,Director,False,Low
206,18871111595,46211,753,48,Shanghai,Engineer,False,Low
207,15246737211,55553,618,26,Guangzhou,Engineer,True,High
208,17901835367,9279,624,35,Shanghai,Analyst,True,High
209,17223586821,38788,612,30,Guangzhou,Analyst,True,High
210,19020736161,36667,801,43,Shanghai,Consultant,False,Low
211,18129613320,51847,674,41,Wuhan,Director,True,Medium
212,19658173097,74948,624,56,Shanghai,Analyst,True,High
213,15002584196,60788,685,44,Wuhan,Consultant,True,Medium
214,19766361074,76680,605,33,Guangzhou,Consultant,True,High
215,18102873206,73622,841,45,Chengdu,Analyst,False,Low
216,18409936117,70775,850,27,Shenzhen,Manager,False,Low
217,18646930540,20595,607,43,Chengdu,Director,True,High
218,18219148507,33769,752,42,Xian,Manager,False,Low
219,17374513846,27763,717,51,Guangzhou,Analyst,False,Medium
220,13716695196,22027,849,47,Guangzhou,Consultant,False,Low
221,15813745685,15619,811,22,Xian,Analyst,False,Low
222,17160585872,47567,617,26,Xian,Manager,True,High
223,15602069648,77831,800,22,Guangzhou,Analyst,False,Low
224,17383654098,74732,690,42,Hangzhou,Engineer,True,Medium
225,15668599657,25897,804,58,Shenzhen,Engineer,False,Low
226,19448411327,39897,684,56,Guangzhou,Engineer,False,Medium
227,18288258096,40940,692,42,Wuhan,Engineer,False,Medium
228,13713126413,22361,767,27,Guangzhou,Director,False,Low
229,15166773639,76306,661,22,Beijing,Consultant,True,Medium
230,13791195622,14069,765,52,Xian,Manager,False,Low
231,18405747955,54915,640,22,Guangzhou,Analyst,True,High
232,19171512905,53777,699,26,Shenzhen,Designer,True,Medium
233,19478803941,54608,751,29,Chengdu,Analyst,False,Low
234,19513809551,71979,724,32,Wuhan,Designer,False,Medium
235,13592061608,71287,665,55,Beijing,Designer,True,Medium
236,13258167674,36391,845,35,Shenzhen,Developer,False,Low
237,18026980478,18268,797,55,Guangzhou,Director,False,Low
238,17629015747,53329,587,52,Xian,Engineer,True,High
239,19043596653,10301,680,24,Shenzhen,Developer,False,Medium
240,17702741024,72116,767,56,Beijing,Manager,False,Low
241,15073266977,24103,754,52,Shanghai,Analyst,False,Low
242,15078586707,12213,770,51,Guangzhou,Consultant,False,Low
243,15383380638,24864,610,24,Xian,Developer,True,High
244,15802086312,9098,801,32,Shenzhen,Designer,False,Low
245,18880508346,53570,832,52,Shanghai,Analyst,False,Low
246,19315674410,49306,587,27,Shenzhen,Consultant,True,High
247,18663586217,55516,665,23,Wuhan,Analyst,True,Medium
248,15438407291,64937,681,29,Xian,Manager,True,Medium
249,18038851857,39770,719,37,Guangzhou,Analyst,False,Medium
250,19057798863,35320,595,42,Xian,Consultant,True,High
251,17586538023,59297,642,29,Chengdu,Analyst,True,High
252,18839244468,56926,698,44,Guangzhou,Developer,True,Medium
253,15303213391,64114,660,57,Hangzhou,Consultant,True,Medium
254,15141037173,31617,686,52,Hangzhou,Developer,False,Medium
255,19588051463,71660,631,40,Hangzhou,Developer,True,High
256,18865842251,63399,796,28,Shenzhen,Consultant,False,Low
257,18013668651,65420,638,52,Wuhan,Manager,True,High
258,15432575610,29696,807,24,Wuhan,Director,False,Low
259,13557153153,21638,841,24,Xian,Designer,False,Low
260,13775451383,18232,824,49,Shanghai,Consultant,False,Low
261,13793086591,24112,711,42,Xian,Analyst,False,Medium
262,18849481542,20556,766,22,Guangzhou,Developer,False,Low
263,13439570204,51069,702,55,Shenzhen,Manager,False,Medium
264,13953180895,21971,723,39,Hangzhou,Designer,False,Medium
265,15172462126,72136,647,29,Beijing,Director,True,High
266,13812564087,35093,608,54,Chengdu,Analyst,True,High
267,15495196014,40131,642,55,Chengdu,Developer,True,High
268,19750476552,64453,702,54,Hangzhou,Analyst,False,Medium
269,13128582025,76364,838,41,Shenzhen,Director,False,Low
270,19162705604,12932,639,48,Shanghai,Consultant,True,High
271,13626482798,78606,809,55,Beijing,Manager,False,Low
272,18097805088,63341,618,28,Hangzhou,Developer,True,High
273,13465361068,55682,737,26,Beijing,Engineer,False,Medium
274,17814781677,67859,761,50,Xian,Director,False,Low
275,17532950869,55188,841,47,Wuhan,Director,False,Low
276,15099381676,17840,617,34,Xian,Engineer,True,High
277,19612991437,72927,777,58,Wuhan,Engineer,False,Low
278,18934729988,33911,835,48,Shanghai,Director,False,Low
279,15168346562,73564,695,40,Shanghai,Designer,True,Medium
280,18919780132,9139,769,41,Chengdu,Consultant,False,Low
281,17653607848,44554,719,41,Wuhan,Designer,False,Medium
282,13148938002,56903,834,42,Wuhan,Director,False,Low
283,19475804347,9697,762,41,Xian,Consultant,False,Low
284,15211230446,42253,707,33,Beijing,Developer,False,Medium
285,18922704168,76748,688,31,Guangzhou,Analyst,True,Medium
286,17554821472,20634,642,53,Chengdu,Developer,True,High
287,19458785010,21350,847,56,Shanghai,Consultant,False,Low
288,17096693620,54945,708,29,Chengdu,Analyst,False,Medium
289,17196851543,13197,612,33,Xian,Consultant,True,High
290,18838684993,57951,787,49,Wuhan,Consultant,False,Low
291,18480608928,29032,597,26,Shenzhen,Developer,True,High
292,19351801696,60085,631,48,Xian,Engineer,True,High
293,18664872108,20592,800,37,Wuhan,Analyst,False,Low
294,17700587276,51615,738,32,Beijing,Manager,False,Medium
295,19724182928,57405,739,52,Xian,Consultant,False,Medium
296,15194858587,47075,762,26,Shenzhen,Developer,False,Low
297,13030264652,51398,580,24,Guangzhou,Developer,True,High
298,19452942943,78572,833,33,Beijing,Manager,False,Low
299,18825691591,16320,599,22,Wuhan,Engineer,True,High
300,19812822502,21842,603,51,Hangzhou,Designer,True,High
301,18925207022,11206,826,27,Shenzhen,Designer,False,Low
302,18284403720,15046,634,28,Beijing,Developer,True,High
303,15505188334,62459,627,41,Beijing,Developer,True,High
304,13913547261,44907,640,30,Chengdu,Manager,True,High
305,13040687037,19293,706,22,Xian,Consultant,False,Medium
306,17128020378,46561,655,31,Wuhan,Designer,False,Medium
307,18452178281,63618,751,32,Wuhan,Designer,False,Low
308,13495956763,42489,631,25,Shanghai,Consultant,True,High
309,17546883895,37951,705,48,Wuhan,Analyst,False,Medium
310,18033412707,32460,582,47,Hangzhou,Director,True,High
311,18281746483,11039,849,31,Xian,Analyst,False,Low
312,17128390953,76171,735,44,Shenzhen,Manager,False,Medium
313,15439466944,38166,763,29,Wuhan,Developer,False,Low
314,19335298544,42532,737,30,Wuhan,Analyst,False,Medium
315,17095929686,76518,587,42,Shanghai,Engineer,True,High
316,17027110994,78418,709,50,Shanghai,Engineer,False,Medium
317,18699996514,27195,731,43,Chengdu,Consultant,False,Medium
318,13949518622,77134,844,49,Shanghai,Engineer,False,Low
319,19214475437,51495,791,49,Beijing,Engineer,False,Low
320,19137110181,35385,700,45,Wuhan,Consultant,False,Medium
321,19734270687,43807,801,52,Guangzhou,Analyst,False,Low
322,13342722052,79625,606,52,Wuhan,Developer,True,High
323,15615277084,66651,716,22,Guangzhou,Designer,False,Medium
324,19525543842,55422,639,34,Chengdu,Developer,True,High
325,19402734235,72630,594,47,Wuhan,Analyst,True,High
326,13511666377,50744,808,38,Shanghai,Director,False,Low
327,17152783415,42383,641,36,Beijing,Engineer,True,High
328,17065970480,43302,806,51,Shanghai,Manager,False,Low
329,18276929435,57818,626,57,Xian,Director,True,High
330,19775809886,23574,794,28,Chengdu,Analyst,False,Low
331,17997051547,73430,746,30,Wuhan,Designer,False,Medium
332,13018526465,68028,829,48,Hangzhou,Developer,False,Low
333,19686202919,59359,825,24,Guangzhou,Developer,False,Low
334,13487664995,67287,764,25,Beijing,Consultant,False,Low
335,18319581321,47656,667,37,Beijing,Director,False,Medium
336,13572658413,73894,789,48,Guangzhou,Designer,False,Low
337,15231873875,16462,641,39,Chengdu,Developer,True,High
338,18854379729,33598,633,27,Shanghai,Developer,True,High
339,13084868239,9935,841,25,Hangzhou,Engineer,False,Low
340,13006144078,28285,585,43,Shenzhen,Analyst,True,High
341,13886873080,43527,728,38,Shenzhen,Developer,False,Medium
342,17931433137,71124,660,31,Chengdu,Manager,True,Medium
343,13355106716,48939,713,27,Guangzhou,Developer,False,Medium
344,19644715725,16942,603,28,Beijing,Manager,True,High
345,19807300959,22738,733,43,Wuhan,Manager,False,Medium
346,17755150193,74961,771,22,Beijing,Director,False,Low
347,17270973842,33914,756,23,Wuhan,Analyst,False,Low
348,15963563515,57018,592,55,Beijing,Manager,True,High
349,13320984174,36825,644,51,Guangzhou,Manager,True,High
350,18524178024,61175,712,41,Shenzhen,Manager,False,Medium
351,15151920423,19220,772,50,Shenzhen,Developer,False,Low
352,19133831663,39267,657,41,Wuhan,Director,False,Medium
353,15755103812,13052,711,44,Chengdu,Director,False,Medium
354,17765716179,23359,736,43,Guangzhou,Director,False,Medium
355,17319686663,24600,784,56,Xian,Developer,False,Low
356,15304237768,33177,762,55,Beijing,Designer,False,Low
357,19412061764,42529,756,36,Beijing,Designer,False,Low
358,13468386564,61686,788,42,Guangzhou,Designer,False,Low
359,18236635460,65938,587,48,Shenzhen,Manager,True,High
360,17229691232,32012,626,49,Chengdu,Engineer,True,High
361,17955724628,74573,766,44,Shenzhen,Director,False,Low
362,15135083099,68498,787,33,Wuhan,Consultant,False,Low
363,15602902649,32875,838,38,Hangzhou,Director,False,Low
364,19168745843,54468,711,34,Shanghai,Manager,False,Medium
365,13483635116,73077,657,50,Guangzhou,Director,True,Medium
366,17858151859,58576,806,56,Hangzhou,Manager,False,Low
367,17548771927,38688,605,45,Guangzhou,Analyst,True,High
368,18690600854,25813,613,24,Hangzhou,Director,True,High
369,15339000390,40454,627,30,Shenzhen,Developer,True,High
370,19683586763,22236,668,23,Beijing,Designer,False,Medium
371,13663832280,13026,698,39,Guangzhou,Director,False,Medium
372,13286592570,58712,588,49,Guangzhou,Analyst,True,High
373,15525957535,16213,675,26,Guangzhou,Consultant,False,Medium
374,19201788952,47473,803,38,Xian,Director,False,Low
375,18687886303,32104,786,54,Shanghai,Manager,False,Low
376,18041763335,34636,729,34,Xian,Designer,False,Medium
377,15480648136,22810,663,23,Shanghai,Director,False,Medium
378,13859054208,47075,679,58,Shanghai,Developer,False,Medium
379,13964567939,54813,842,45,Shenzhen,Engineer,False,Low
380,17703015552,70502,660,25,Chengdu,Engineer,True,Medium
381,19792057287,29212,683,35,Shenzhen,Designer,False,Medium
382,19502983458,22937,699,54,Beijing,Designer,False,Medium
383,17890155818,69617,738,50,Beijing,Developer,False,Medium
384,18771879622,26830,810,49,Hangzhou,Engineer,False,Low
385,17401854127,47758,770,28,Xian,Analyst,False,Low
386,19972568865,36831,583,33,Chengdu,Analyst,True,High
387,17107719485,48110,651,22,Shanghai,Consultant,False,Medium
388,17055905217,8749,700,56,Shenzhen,Director,False,Medium
389,17975563345,62814,625,38,Xian,Manager,True,High
390,19487297078,21846,817,33,Chengdu,Designer,False,Low
391,17604679742,27635,823,51,Beijing,Engineer,False,Low
392,15996096091,39930,676,45,Wuhan,Designer,False,Medium
393,19657837350,64614,587,27,Shenzhen,Consultant,True,High
394,18671930941,31283,847,51,Hangzhou,Designer,False,Low
395,17926254135,69500,640,35,Hangzhou,Manager,True,High
396,18714645342,45823,694,51,Xian,Engineer,False,Medium
397,13742896040,52263,659,34,Shenzhen,Developer,True,Medium
398,18490912077,35344,683,26,Hangzhou,Director,False,Medium
399,13683818480,16745,609,49,Chengdu,Designer,True,High
400,13059693954,32841,713,28,Chengdu,Consultant,False,Medium
401,15447371558,48083,626,52,Chengdu,Developer,True,High
402,18294009872,18008,671,46,Chengdu,Developer,False,Medium
403,18195822080,38189,801,56,Xian,Engineer,False,Low
404,18229086020,44137,580,50,Shanghai,Designer,True,High
405,15226969822,24672,728,53,Guangzhou,Manager,False,Medium
406,15651361973,9243,688,30,Chengdu,Analyst,False,Medium
407,13981955177,14728,822,37,Wuhan,Manager,False,Low
408,13078475957,50198,784,27,Beijing,Engineer,False,Low
409,17085868463,38262,773,22,Xian,Analyst,False,Low
410,17382184252,72662,794,41,Hangzhou,Consultant,False,Low
411,13732797460,18679,689,42,Beijing,Developer,False,Medium
412,15027553109,67913,668,33,Guangzhou,Engineer,True,Medium
413,17557213003,70838,730,49,Shenzhen,Developer,False,Medium
414,19093030872,19546,738,57,Guangzhou,Analyst,False,Medium
415,15940021619,61233,842,25,Shenzhen,Director,False,Low
416,17624699049,9844,638,56,Shenzhen,Director,True,High
417,19312576297,68587,726,56,Beijing,Director,False,Medium
418,15518504386,33479,772,44,Hangzhou,Consultant,False,Low
419,19662454627,58263,652,52,Beijing,Consultant,True,Medium
420,19683373398,51794,809,49,Hangzhou,Manager,False,Low
421,15949565348,43060,729,48,Chengdu,Developer,False,Medium
422,13403089771,68286,613,28,Shenzhen,Consultant,True,High
423,17260043856,29204,843,45,Xian,Engineer,False,Low
424,18974336941,42175,817,41,Shanghai,Developer,False,Low
425,15872568790,36740,743,43,Shenzhen,Designer,False,Medium
426,18945665486,10856,585,43,Guangzhou,Director,True,High
427,17804082004,12916,738,57,Guangzhou,Manager,False,Medium
428,15970708583,38611,650,44,Chengdu,Developer,False,Medium
429,13721393742,40513,584,42,Chengdu,Engineer,True,High
430,19469874805,58287,673,51,Hangzhou,Designer,True,Medium
431,18724419248,33260,614,28,Guangzhou,Director,True,High
432,13440055427,8523,696,57,Hangzhou,Consultant,False,Medium
433,19865759179,55781,810,33,Wuhan,Analyst,False,Low
434,13890528103,75399,636,27,Shanghai,Analyst,True,High
435,17325887787,35220,677,54,Hangzhou,Designer,False,Medium
436,15432164504,34763,793,39,Guangzhou,Analyst,False,Low
437,19123522788,45669,616,31,Guangzhou,Manager,True,High
438,18098221237,12549,844,54,Hangzhou,Designer,False,Low
439,18966821853,44965,782,42,Chengdu,Director,False,Low
440,18953796201,27290,693,44,Hangzhou,Director,False,Medium
441,18571599914,54676,815,49,Beijing,Engineer,False,Low
442,19306829326,28867,715,41,Hangzhou,Designer,False,Medium
443,15549235336,40472,751,43,Wuhan,Developer,False,Low
444,13958706644,45496,777,57,Wuhan,Developer,False,Low
445,15930500837,20818,833,45,Wuhan,Engineer,False,Low
446,13266672398,63978,746,48,Guangzhou,Designer,False,Medium
447,17538824927,70384,737,33,Xian,Designer,False,Medium
448,19712783719,56587,746,28,Shenzhen,Director,False,Medium
449,15404332566,13858,794,24,Guangzhou,Consultant,False,Low
450,18253881204,59206,779,32,Xian,Engineer,False,Low
451,15722701541,71269,715,34,Xian,Designer,False,Medium
452,15022806567,23062,734,44,Hangzhou,Manager,False,Medium
453,18722193897,69244,594,38,Shanghai,Manager,True,High
454,19944523974,51499,657,27,Guangzhou,Consultant,True,Medium
455,19392143507,69123,667,48,Shanghai,Engineer,True,Medium
456,19448160330,34665,732,24,Hangzhou,Engineer,False,Medium
457,15953520928,22603,743,54,Xian,Developer,False,Medium
458,18053066919,45697,657,42,Wuhan,Developer,False,Medium
459,17076853479,10517,796,24,Beijing,Director,False,Low
460,13799275998,78919,812,36,Hangzhou,Engineer,False,Low
461,18200019455,60693,745,44,Chengdu,Consultant,False,Medium
462,17965099470,31079,628,53,Wuhan,Manager,True,High
463,17035375358,27151,580,34,Hangzhou,Engineer,True,High
464,15961776579,57386,583,35,Guangzhou,Manager,True,High
465,17946851750,60673,591,28,Xian,Director,True,High
466,17979946008,61731,665,50,Chengdu,Engineer,True,Medium
467,13887559063,9556,640,26,Wuhan,Designer,True,High
468,15410252514,11975,606,58,Beijing,Director,True,High
469,15010774897,17505,751,37,Wuhan,Designer,False,Low
470,17396596781,59962,744,51,Hangzhou,Analyst,False,Medium
471,13318129583,44775,771,44,Guangzhou,Designer,False,Low
472,15534469496,56887,734,34,Beijing,Director,False,Medium
473,13169144907,52319,606,47,Chengdu,Designer,True,High
474,18098915302,55930,706,45,Guangzhou,Engineer,False,Medium
