id,phone,salary,credit_score,age,city,job,is_fraud,risk_level
55,13727267963,12497,759,33,Hangzhou,Consultant,False,Low
56,18387265382,30765,594,39,Xian,Analyst,True,High
57,13235956817,78868,630,42,Shanghai,Manager,True,High
58,13327496475,25967,788,52,Hangzhou,Consultant,False,Low
59,15655904563,77786,709,26,Guangzhou,Consultant,False,Medium
60,15924030213,55054,783,53,Beijing,Designer,False,Low
61,17065692576,71642,756,38,Hangzhou,Engineer,False,Low
62,17333291397,9898,664,49,Xian,Analyst,False,Medium
63,18385967084,64473,787,43,Hangzhou,Director,False,Low
64,19735431622,14823,834,43,Shanghai,Designer,False,Low
65,19961565481,21775,699,38,Xian,Director,False,Medium
66,15765358658,62150,658,32,Shenzhen,Director,True,Medium
67,19814000575,39671,724,38,Xian,Engineer,False,Medium
68,17933595589,33136,637,49,Wuhan,Analyst,True,High
69,15560164342,24198,801,35,Shanghai,Director,False,Low
70,19879198088,70782,761,49,Wuhan,Consultant,False,Low
71,19037384791,60516,786,53,Shanghai,Director,False,Low
72,15521327541,74567,709,46,Guangzhou,Director,False,Medium
73,13753089686,68227,744,39,Guangzhou,Manager,False,Medium
74,13073063915,67503,682,35,Chengdu,Director,True,Medium
75,13696922655,46800,626,46,Guangzhou,Analyst,True,High
76,19332717358,65472,690,43,Beijing,Consultant,True,Medium
77,17458639046,69429,711,45,Shanghai,Analyst,False,Medium
78,15052008231,47246,681,29,Chengdu,Designer,False,Medium
79,18513252438,37510,743,25,Shanghai,Consultant,False,Medium
80,17575144365,34428,630,54,Xian,Consultant,True,High
81,19875082876,37408,843,53,Hangzhou,Engineer,False,Low
82,17452235469,63981,614,37,Guangzhou,Manager,True,High
83,18810732657,13118,658,55,Beijing,Consultant,False,Medium
84,13448656494,17225,798,26,Guangzhou,Designer,False,Low
85,17265801935,63133,587,50,Shanghai,Analyst,True,High
86,18418171200,73139,809,42,Guangzhou,Analyst,False,Low
87,15397784382,47352,830,39,Hangzhou,Analyst,False,Low
88,15096623584,38392,625,46,Hangzhou,Engineer,True,High
89,13253644967,12383,677,33,Wuhan,Manager,False,Medium
90,13436051822,23871,654,34,Hangzhou,Consultant,False,Medium
91,15958665689,18095,669,50,Beijing,Manager,False,Medium
92,18699886371,37219,666,24,Beijing,Designer,False,Medium
93,17591842070,75052,830,22,Shenzhen,Engineer,False,Low
94,15294788794,70143,597,31,Hangzhou,Engineer,True,High
95,13048029427,46084,585,41,Beijing,Engineer,True,High
96,15414843567,73942,846,22,Shenzhen,Engineer,False,Low
97,19878130330,46189,849,39,Wuhan,Analyst,False,Low
98,18181329667,67956,623,30,Shanghai,Engineer,True,High
99,15485473300,77569,588,52,Shenzhen,Consultant,True,High
100,17377395578,67322,774,41,Xian,Manager,False,Low
101,15622367835,79729,633,37,Beijing,Designer,True,High
102,17499984145,74674,604,29,Shanghai,Developer,True,High
103,15921930059,27962,691,43,Guangzhou,Developer,False,Medium
104,17097846975,28625,825,49,Xian,Consultant,False,Low
105,17709049007,31659,646,58,Beijing,Analyst,True,High
106,18307651592,29572,663,40,Xian,Director,False,Medium
107,18240384146,44041,821,41,Shenzhen,Developer,False,Low
108,13072355623,30268,657,52,Wuhan,Consultant,False,Medium
109,17183229676,48932,772,58,Guangzhou,Analyst,False,Low
110,17196891906,34480,758,57,Chengdu,Designer,False,Low
111,15228915605,33109,742,22,Guangzhou,Developer,False,Medium
112,17860083804,69257,801,49,Shenzhen,Director,False,Low
113,15777711873,79439,768,46,Xian,Analyst,False,Low
114,13937247168,22811,842,54,Xian,Engineer,False,Low
115,15069332532,78132,783,29,Guangzhou,Designer,False,Low
116,18259886546,12370,673,24,Wuhan,Developer,False,Medium
117,18323521276,19816,629,49,Xian,Manager,True,High
118,17793614581,8743,612,29,Shanghai,Designer,True,High
119,19317727210,28802,785,33,Xian,Manager,False,Low
120,18499146872,12071,831,45,Wuhan,Analyst,False,Low
121,18989553896,11516,644,30,Shenzhen,Engineer,True,High
122,19310092233,21939,741,31,Shenzhen,Engineer,False,Medium
123,13242798754,42918,602,28,Beijing,Director,True,High
124,19765734235,74753,592,56,Beijing,Engineer,True,High
125,13992307594,44764,730,24,Wuhan,Consultant,False,Medium
126,19457266741,18717,597,58,Beijing,Analyst,True,High
127,18832018366,33427,624,34,Beijing,Developer,True,High
128,19520367404,79174,801,35,Hangzhou,Analyst,False,Low
129,19136857037,18779,692,38,Guangzhou,Manager,False,Medium
130,19789481231,55600,805,48,Guangzhou,Director,False,Low
131,19270794794,79477,816,38,Hangzhou,Engineer,False,Low
132,19676259402,64382,769,25,Guangzhou,Designer,False,Low
133,18493852117,50772,618,45,Shenzhen,Manager,True,High
134,13355631290,33243,642,57,Hangzhou,Analyst,True,High
135,19667470201,40020,594,46,Guangzhou,Consultant,True,High
136,17054970282,29490,668,41,Hangzhou,Consultant,False,Medium
137,17302487027,26078,583,31,Xian,Designer,True,High
138,19397771427,61072,678,27,Wuhan,Developer,True,Medium
139,19303013227,12939,843,46,Chengdu,Manager,False,Low
140,19487030569,20982,587,31,Hangzhou,Designer,True,High
141,18771059638,38454,689,51,Wuhan,Designer,False,Medium
142,19669396772,44341,827,47,Wuhan,Director,False,Low
143,19997777247,21227,817,42,Wuhan,Designer,False,Low
144,13341274874,47711,639,50,Xian,Developer,True,High
145,17734714733,41587,814,54,Shenzhen,Manager,False,Low
146,18218561742,30907,788,56,Hangzhou,Manager,False,Low
147,19608077182,69867,823,31,Hangzhou,Engineer,False,Low
148,13454980408,53501,837,52,Chengdu,Analyst,False,Low
149,15460189729,64547,779,52,Hangzhou,Consultant,False,Low
150,19068669437,18577,690,53,Xian,Analyst,False,Medium
151,19967536680,18016,771,26,Shanghai,Consultant,False,Low
152,15344204901,58655,754,45,Xian,Developer,False,Low
153,13136491617,61351,792,40,Chengdu,Designer,False,Low
154,15304070168,28949,619,31,Chengdu,Consultant,True,High
155,13959858171,34791,628,44,Hangzhou,Developer,True,High
156,19661180175,42592,825,41,Guangzhou,Engineer,False,Low
157,18000666522,19121,747,31,Beijing,Developer,False,Medium
158,19031075332,51713,608,42,Wuhan,Engineer,True,High
159,13182753953,70227,749,23,Wuhan,Developer,False,Medium
160,18670857853,16109,755,54,Beijing,Consultant,False,Low
161,13523536498,76835,808,25,Wuhan,Developer,False,Low
162,15535827258,12035,724,53,Wuhan,Manager,False,Medium
163,19058019964,29211,624,26,Shenzhen,Director,True,High
164,17216167336,31074,771,23,Shanghai,Consultant,False,Low
165,13039905177,49151,582,29,Guangzhou,Engineer,True,High
166,17502645362,32209,620,33,Wuhan,Director,True,High
167,15867941412,57303,728,56,Beijing,Manager,False,Medium
168,18779630276,79427,721,43,Beijing,Analyst,False,Medium
169,15195238206,77075,834,37,Hangzhou,Analyst,False,Low
170,13160675096,13016,701,42,Shenzhen,Engineer,False,Medium
171,18701300317,56989,698,50,Xian,Director,True,Medium
172,13865558824,13170,690,57,Chengdu,Analyst,False,Medium
173,15907830327,52980,687,51,Guangzhou,Designer,True,Medium
174,18228177889,73974,811,52,Guangzhou,Consultant,False,Low
175,17957487625,10589,808,26,Hangzhou,Manager,False,Low
176,13361584814,40684,676,24,Beijing,Director,False,Medium
177,18367736060,30823,694,31,Shenzhen,Analyst,False,Medium
178,18113731970,16411,810,58,Shenzhen,Analyst,False,Low
179,13593064233,60449,755,53,Beijing,Developer,False,Low
180,19692639541,78713,671,22,Shanghai,Manager,True,Medium
181,17069805752,67136,757,49,Shenzhen,Developer,False,Low
182,13011838211,22397,775,52,Chengdu,Developer,False,Low
183,13749873624,62567,737,45,Xian,Designer,False,Medium
184,13142679392,43768,604,56,Shanghai,Engineer,True,High
185,15376812364,33680,614,51,Guangzhou,Engineer,True,High
186,17392445414,75373,586,50,Shanghai,Analyst,True,High
187,18129306780,59700,776,52,Chengdu,Manager,False,Low
188,13342581280,46667,798,49,Chengdu,Consultant,False,Low
189,19767041944,62299,647,38,Xian,Manager,True,High
190,17672403883,25842,820,43,Wuhan,Analyst,False,Low
191,15219086535,65344,699,58,Shenzhen,Developer,True,Medium
192,15966163664,40254,739,47,Beijing,Manager,False,Medium
193,18031758769,59006,724,39,Chengdu,Director,False,Medium
194,18479012156,49841,741,33,Shanghai,Manager,False,Medium
195,19376806021,52354,644,28,Xian,Director,True,High
196,18699958557,58489,731,32,Xian,Director,False,Medium
197,13632843240,30657,744,45,Guangzhou,Analyst,False,Medium
198,13785094367,16965,756,39,Shanghai,Analyst,False,Low
199,17862863890,58858,798,45,Shanghai,Developer,False,Low
200,15058077246,78314,761,51,Beijing,Developer,False,Low
